2024-12-02 15:28:49, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:37, 172.58192
2024-12-02 15:33:42, 112.103745
2024-12-02 15:33:47, 164.34692
2024-12-02 15:33:52, 106.90901
2024-12-02 15:33:57, 137.04277
2024-12-02 15:34:02, 123.88162
2024-12-02 15:34:07, 99.62588
2024-12-02 15:34:13, 144.4483
2024-12-02 15:34:18, 100.282
2024-12-02 15:34:23, 165.29532
2024-12-02 15:34:28, 142.1037
2024-12-02 15:34:33, 108.39584
2024-12-02 15:34:38, 142.33951
2024-12-02 15:34:43, 96.97139
2024-12-02 15:34:48, 106.758385
2024-12-02 15:34:52, 93.53829
2024-12-02 15:34:57, 99.338104
2024-12-02 15:35:02, 175.48027
2024-12-02 15:35:07, 92.42524
2024-12-02 15:35:12, 129.00385
2024-12-02 15:35:17, 102.39725
2024-12-02 15:35:22, 122.27001
2024-12-02 15:35:27, 95.58659
2024-12-02 15:35:32, 176.01706
2024-12-02 15:35:37, 107.451485
2024-12-02 15:35:42, 162.89523
2024-12-02 15:35:47, 129.71304
2024-12-02 15:35:52, 138.04625
