2024-12-02 15:28:49, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:28:49, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:32:09, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/power.log에서 816개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/blood_pressure.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/blood_sugar.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:10, c:/CoMong_Project/logs/depression_score.log에서 0개의 데이터를 로드했습니다.
2024-12-02 15:33:37, 82.05694
2024-12-02 15:33:42, 125.24549
2024-12-02 15:33:47, 71.588684
2024-12-02 15:33:52, 56.079716
2024-12-02 15:33:57, 103.93182
2024-12-02 15:34:02, 143.20729
2024-12-02 15:34:07, 83.950424
2024-12-02 15:34:13, 142.20853
2024-12-02 15:34:18, 132.7948
2024-12-02 15:34:23, 59.18087
2024-12-02 15:34:28, 67.21144
2024-12-02 15:34:33, 146.42783
2024-12-02 15:34:38, 99.004944
2024-12-02 15:34:43, 112.28952
2024-12-02 15:34:48, 72.635925
2024-12-02 15:34:52, 88.26522
2024-12-02 15:34:57, 146.92584
2024-12-02 15:35:02, 141.45056
2024-12-02 15:35:07, 62.78251
2024-12-02 15:35:12, 68.04694
2024-12-02 15:35:17, 106.2408
2024-12-02 15:35:22, 81.78518
2024-12-02 15:35:27, 93.1507
2024-12-02 15:35:32, 120.355286
2024-12-02 15:35:37, 112.13439
2024-12-02 15:35:42, 92.26599
2024-12-02 15:35:47, 111.4766
2024-12-02 15:35:52, 83.45734
